id,nombre,categoria,n_comparten,marcas_en_grupo,imagen
1321,Soda Caustica 1kg,Jardin,3,,https://http2.mlstatic.com/D_Q_NP_2X_850988-MLC72798715514_112023-E.webp
1322,Soldadura 6011 1/8 Myh,Electricidad e Iluminacion,3,,https://http2.mlstatic.com/D_Q_NP_2X_753429-MLA99992146651_112025-E.webp
1323,Soldadura 6011 1/8 Ok,Electricidad e Iluminacion,3,,https://http2.mlstatic.com/D_Q_NP_2X_753429-MLA99992146651_112025-E.webp
2030,Soldadura 6011 1/8 Ok,Electricidad e Iluminacion,3,,https://http2.mlstatic.com/D_Q_NP_2X_753429-MLA99992146651_112025-E.webp
1324,Soldadura 6011 3-32 Myh,Electricidad e Iluminacion,3,,https://http2.mlstatic.com/D_Q_NP_2X_619601-MLA99594419916_122025-E.webp
1325,Soldadura 6011 3-32 Ok,Electricidad e Iluminacion,3,,https://http2.mlstatic.com/D_Q_NP_2X_619601-MLA99594419916_122025-E.webp
2032,Soldadura 6011 3-32 Ok,Electricidad e Iluminacion,3,,https://http2.mlstatic.com/D_Q_NP_2X_619601-MLA99594419916_122025-E.webp
1373,Tapa Gorro 20mm,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_973762-MLC90657197512_082025-E.webp
1374,Tapa Gorro 25mm,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_973762-MLC90657197512_082025-E.webp
1375,Tapa Gorro PPR So 20,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_973762-MLC90657197512_082025-E.webp
1405,Tee PPR 20 Soso,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_614090-MLA100041534215_122025-E.webp
1406,Tee PPR 25 Soso,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_614090-MLA100041534215_122025-E.webp
1410,Tee Reducción PPR Soso 25x20,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_614090-MLA100041534215_122025-E.webp
1407,Tee PVC Presion 20mm,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_900325-MLC111161316443_052026-E.webp
1408,Tee PVC Presion 25mm,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_900325-MLC111161316443_052026-E.webp
1409,Tee PVC Presion 32mm,Baño Cocina y Loggia,3,,https://http2.mlstatic.com/D_Q_NP_2X_900325-MLC111161316443_052026-E.webp
1500,Triple Accion Blanco 1/4 PASSOL,Adhesivos y Sellantes,3,,https://http2.mlstatic.com/D_NQ_NP_2X_980689-MLA92321857278_092025-O.webp
1501,Triple Accion Blanco Galon PASSOL,Adhesivos y Sellantes,3,,https://http2.mlstatic.com/D_NQ_NP_2X_980689-MLA92321857278_092025-O.webp
1502,Triple Accion Gris 1/4 PASSOL,Adhesivos y Sellantes,3,,https://http2.mlstatic.com/D_NQ_NP_2X_980689-MLA92321857278_092025-O.webp
1591,Union Manguera 1/2,Jardin,3,,https://http2.mlstatic.com/D_Q_NP_2X_829596-MLA110036241612_042026-E.webp
1592,Union Manguera 1/2 x 3/4 Hoffens,Jardin,3,,https://http2.mlstatic.com/D_Q_NP_2X_829596-MLA110036241612_042026-E.webp
2303,Union Manguera 1/2 x 3/4 Hoffens,Jardin,3,,https://http2.mlstatic.com/D_Q_NP_2X_829596-MLA110036241612_042026-E.webp
1636,Abrazadera Manguera Zincada 9mm 10x16,Fijaciones,3,,https://http2.mlstatic.com/D_Q_NP_2X_757225-CBT111969832097_052026-E-20-abrazaderas-de-manguera-de-hierro-en-zinc.webp
1637,Abrazadera Manguera Zincada 9mm 25x40,Fijaciones,3,,https://http2.mlstatic.com/D_Q_NP_2X_757225-CBT111969832097_052026-E-20-abrazaderas-de-manguera-de-hierro-en-zinc.webp
1638,Abrazadera Manguera Zincada 9mm 60x80,Fijaciones,3,,https://http2.mlstatic.com/D_Q_NP_2X_757225-CBT111969832097_052026-E-20-abrazaderas-de-manguera-de-hierro-en-zinc.webp
1741,Candado UYUS 30mm,Cerraduras,3,,https://http2.mlstatic.com/D_Q_NP_2X_796069-MLC99245903134_112025-E.webp
1742,Candado UYUS 40mm,Cerraduras,3,,https://http2.mlstatic.com/D_Q_NP_2X_796069-MLC99245903134_112025-E.webp
1743,Candado UYUS 50mm,Cerraduras,3,,https://http2.mlstatic.com/D_Q_NP_2X_796069-MLC99245903134_112025-E.webp
3,Abrazadera Cremallera 3/4,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_991898-MLC101676464805_122025-E.webp
1629,Abrazadera Cremallera 3/4,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_991898-MLC101676464805_122025-E.webp
7,Abrazadera Sanitaria 110mm Gris,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_770217-MLA95526702223_102025-E.webp
151,Aspersor Impacto,Jardin,2,,https://http2.mlstatic.com/D_Q_NP_2X_770217-MLA95526702223_102025-E.webp
11,Abrazadera Manguera Zincada 9mm 30x45,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_604986-MLC95220945310_102025-E.webp
12,Abrazadera 1/2 2un Keaton,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_604986-MLC95220945310_102025-E.webp
18,Abrazadera de Cable -d 1/8-3.0,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_771954-MLA99587539750_122025-E.webp
460,Cocinilla Camping 1 Plato,Jardin,2,,https://http2.mlstatic.com/D_Q_NP_2X_771954-MLA99587539750_122025-E.webp
29,Abrazadera Electrica 16mm Naranja,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_996726-MLM103498268091_012026-E.webp
30,Abrazadera Manguera Zincada 9mm 10x16,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_996726-MLM103498268091_012026-E.webp
35,Abrazadera Manguera Zincada 9mm 32x50,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_746779-MLA99850026019_112025-E.webp
812,Klerat Pellet 50g/10bol,Jardin,2,,https://http2.mlstatic.com/D_Q_NP_2X_746779-MLA99850026019_112025-E.webp
36,Abrazadera Manguera Zincada 9mm 40x60,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_917411-MLA100093641793_122025-E.webp
37,Abrazadera Manguera Zincada 9mm 60x80,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_917411-MLA100093641793_122025-E.webp
39,Abrazadera Manguera Zincada 9mm 8x12,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_623446-MLC89574295904_082025-E.webp
40,Abrazadera Metal Zincado 16mm,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_623446-MLC89574295904_082025-E.webp
41,Abrazadera Metal Zincado 20mm,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_869500-MLA99600325468_122025-E.webp
1639,Abrazadera Metal Zincado 20mm,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_869500-MLA99600325468_122025-E.webp
44,Abrazadera PPR Autolock 20,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_981656-MLC53023895495_122022-E.webp
45,Abrazadera PPR Autolock 25,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_981656-MLC53023895495_122022-E.webp
54,Aceite 2 Tiempos 250cc,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_897854-MLA99392109032_112025-E.webp
55,Aceite 2 Tiempos 500cc,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_897854-MLA99392109032_112025-E.webp
68,Adaptador Schuko con T 10a Negro Mec 0273,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_782419-MLA99970990753_112025-E.webp
1648,Adaptador Schuko con T 10a Negro Mec 0273,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_782419-MLA99970990753_112025-E.webp
77,Alambre Puas Alta Resistencia x 275mts N 16,Cercos y Mallas,2,,https://http2.mlstatic.com/D_Q_NP_2X_780425-MLA95963644175_102025-E.webp
78,Alambre Puas Alta Resistencia x 500mts N 16,Cercos y Mallas,2,,https://http2.mlstatic.com/D_Q_NP_2X_780425-MLA95963644175_102025-E.webp
79,Alargador 3m,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_677844-MLA99432210990_112025-E.webp
80,Alargador 5m,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_677844-MLA99432210990_112025-E.webp
85,"Alicate Pelicano Pro10""",Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_956051-MLA93388612590_092025-E.webp
86,Alicate Picoloro Deluxe 10,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_956051-MLA93388612590_092025-E.webp
91,Alicate Universal 8 Uyust,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_982892-MLA100103509291_122025-E.webp
1655,Alicate Universal 8 Uyust,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_982892-MLA100103509291_122025-E.webp
149,Arco Sierra Aluminio 300mm Wurth,Herramientas y Maq,2,wurth,https://http2.mlstatic.com/D_Q_NP_2X_816019-MLA99941539849_112025-E.webp
942,Marco Sierra Wurth,Herramientas y Maq,2,wurth,https://http2.mlstatic.com/D_Q_NP_2X_816019-MLA99941539849_112025-E.webp
188,Barra Toma Tierra 1mt 5/8,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_700310-MLC74833501427_022024-E.webp
495,Conector para Barra Toma Tierra,Fierros Construccion,2,,https://http2.mlstatic.com/D_Q_NP_2X_700310-MLC74833501427_022024-E.webp
276,"Brocha 3"" Condecora y Cobra",Pinturas,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_655197-MLA101388143688_122025-E.webp
277,"Brocha 3"" Estampa",Pinturas,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_655197-MLA101388143688_122025-E.webp
278,"Brocha 3/4"" Condecora y Cobra",Pinturas,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_849450-MLA99600806872_122025-E.webp
279,"Brocha 3/4"" Estampa",Pinturas,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_849450-MLA99600806872_122025-E.webp
280,"Brocha 4"" Condecora y Cobra",Pinturas,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_742014-MLA99144589909_112025-E.webp
1715,"Brocha 4"" Condecora y Cobra",Pinturas,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_742014-MLA99144589909_112025-E.webp
291,Cable Bateria 150a,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_900087-MLC92704005703_092025-E.webp
292,Cable Bateria Uyu 400a (Cba40u),Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_900087-MLC92704005703_092025-E.webp
294,"Cable Nya 1,5 Rojo (1mt)",Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_990781-MLC111040018577_042026-E.webp
297,"Cable Nya 2,5 Rojo (1mt)",Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_990781-MLC111040018577_042026-E.webp
295,"Cable Nya 1,5 Verde (1mt)",Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_655874-MLC111040599015_042026-E.webp
298,"Cable Nya 2,5 Verde (1mt)",Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_655874-MLC111040599015_042026-E.webp
338,Canaleta 20x10 con Adhesivo x 2 Mts,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_673024-CBT91210464936_092025-E.webp
339,Canaleta 20x10 sin Adhesivo x 2 Mts,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_673024-CBT91210464936_092025-E.webp
360,Candado Cobra 50mm,Cerraduras,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_911817-MLC50744899110_072022-E.webp
361,Candado Cobra 63mm,Cerraduras,2,cobra,https://http2.mlstatic.com/D_Q_NP_2X_911817-MLC50744899110_072022-E.webp
362,Candado Varilla Larga 35/50 W-max,Cerraduras,2,,https://http2.mlstatic.com/D_Q_NP_2X_769464-MLC94438436247_102025-E.webp
363,Candado Varilla Larga 45/50w-max,Cerraduras,2,,https://http2.mlstatic.com/D_Q_NP_2X_769464-MLC94438436247_102025-E.webp
367,Cartonero Medio 18 Tolmat,Herramientas y Maq,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_639918-MLA106634671914_022026-E.webp
521,Cuchillo Cartonero Importado,Herramientas y Maq,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_639918-MLA106634671914_022026-E.webp
380,Cepillo Tipo Pincel Acero 17mm,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_788489-MLA95734680106_102025-E.webp
381,Cepillo Tipo Pincel Acero 25mm,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_788489-MLA95734680106_102025-E.webp
386,Cerradura Baño,Cerraduras,2,,https://http2.mlstatic.com/D_Q_NP_2X_684740-MLA99841265785_112025-E.webp
390,Cerradura Baño,Cerraduras,2,,https://http2.mlstatic.com/D_Q_NP_2X_684740-MLA99841265785_112025-E.webp
398,Chaleco Geologo Azul Talla L,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_896541-MLC88122871545_072025-E.webp
399,Chaleco Geologo Azul Talla M,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_896541-MLC88122871545_072025-E.webp
400,Chaleco Geologo Azul Talla XL,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_654168-MLC95426576990_102025-E-chaleco-geologo-poplin-con-cinta-azul-ramm-tec.webp
1754,Chaleco Geologo Azul Talla M,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_654168-MLC95426576990_102025-E-chaleco-geologo-poplin-con-cinta-azul-ramm-tec.webp
410,Chilco Triple Proteccion Blanco 1/4 Galon,Pinturas,2,,https://http2.mlstatic.com/D_Q_NP_2X_781480-MLC92296098986_092025-E.webp
411,Chilco Triple Proteccion Verde 1/4 Galon,Pinturas,2,,https://http2.mlstatic.com/D_Q_NP_2X_781480-MLC92296098986_092025-E.webp
413,Chuzo Hexagonal 1 1/8. Azul,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_910567-MLC81053464461_112024-E.webp
414,Chuzohexagonal 1x1.6mts,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_910567-MLC81053464461_112024-E.webp
425,Cinta Doble Contacto Transparente (Keaton),Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_880852-MLA92592995899_092025-E.webp
1762,Cinta Doble Contacto Transparente,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_880852-MLA92592995899_092025-E.webp
445,"Clavo para Techo Helicoidal 1 3/4""",Fierros Construccion,2,,https://http2.mlstatic.com/D_Q_NP_2X_751658-MLA108966665458_032026-E.webp
446,"Clavo para Techo Helicoidal 2 1 /2""",Fierros Construccion,2,,https://http2.mlstatic.com/D_Q_NP_2X_751658-MLA108966665458_032026-E.webp
466,Codo PPR 20x45 Soso,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_879321-MLC53020332545_122022-E.webp
468,Codo PPR 25x45 Soso,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_879321-MLC53020332545_122022-E.webp
467,Codo PPR 20x90 Soso,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_769823-MLC76420070369_052024-E.webp
469,Codo PPR 25x90 Soso,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_769823-MLC76420070369_052024-E.webp
473,"Codo PVC Presion 20mm X45"" Curva Soldable",Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_744631-MLC89593810213_082025-E.webp
475,"Codo PVC Presion 25mm x 45"" Curva Soldable",Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_744631-MLC89593810213_082025-E.webp
474,"Codo PVC Presion 20mm x 90"" Soldable",Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_741502-MLC89372210611_082025-E.webp
476,"Codo PVC Presion 25mm x 90"" Soldable",Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_741502-MLC89372210611_082025-E.webp
478,"Codo Sanitario 110mm x 90""",Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_980507-MLC110710391115_042026-E.webp
1779,"Codo Sanitario 110mm x 90""",Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_980507-MLC110710391115_042026-E.webp
485,Cola Fria Madera 250gr,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_891402-MLA100128653455_122025-E.webp
486,Cola Fria Madera 500gr,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_891402-MLA100128653455_122025-E.webp
487,Cola Fria Rex 1/2 Kilo,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_737558-MLA97116319776_112025-E.webp
488,Cola Fria Rex Madera 1kg,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_737558-MLA97116319776_112025-E.webp
496,Copla PPR Soso 20,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_946345-MLA100108424273_122025-E.webp
497,Copla PPR Soso 25,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_946345-MLA100108424273_122025-E.webp
525,Dado Magnetico 1/4,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_735798-MLC47950303131_102021-E.webp
526,Dado Magnetico 5/16 x 5 UN,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_735798-MLC47950303131_102021-E.webp
530,Desengrasante de 1 Lt,Aditivos e Impermeabilizantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_622998-MLA99841581335_112025-E.webp
531,Desengrasante de 5 Lt,Aditivos e Impermeabilizantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_622998-MLA99841581335_112025-E.webp
546,Diluyente Duco Pxl400 1lt. (piroxilina Invierno),Pinturas,2,,https://http2.mlstatic.com/D_Q_NP_2X_807368-MLA100075656375_122025-E.webp
547,Diluyente Duco Pxl400 5lts (piroxilina Invierno),Pinturas,2,,https://http2.mlstatic.com/D_Q_NP_2X_807368-MLA100075656375_122025-E.webp
548,Diluyente Poliuretano 1lts Clase 3,Pinturas,2,,https://http2.mlstatic.com/D_Q_NP_2X_718945-MLC98670646641_112025-E.webp
549,Diluyente Poliuretano 5 Lts,Pinturas,2,,https://http2.mlstatic.com/D_Q_NP_2X_718945-MLC98670646641_112025-E.webp
551,Disco de Corte 4 1/2 (4.1mm Klimg),Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_635704-MLC52486987279_112022-E.webp
554,Disco con M 4. 1/2 Kling,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_635704-MLC52486987279_112022-E.webp
559,Disco de Desbaste W-max 4.5,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_957395-MLA100067587695_122025-E.webp
560,Disco Desbaste 4 1/2 x 6mm Kling,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_957395-MLA100067587695_122025-E.webp
581,Disco Sierra Circular 7 1/4 24 Dientes Tolmat,Herramientas y Maq,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_733581-MLA99956235379_112025-E.webp
583,Disco Sierra Madera 7 1/4 x 24 Dientes,Herramientas y Maq,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_733581-MLA99956235379_112025-E.webp
588,Enchufe Doble Embutido Blanco 10/16a Mec 0509,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_799817-MLC109680517824_042026-E.webp
596,Enchufe Doble Embutido 10A (3917/4917),Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_799817-MLC109680517824_042026-E.webp
594,Enchufe Triple Embutido Compacto 10a Mec 0556,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_941352-MLA99503632316_112025-E.webp
602,Enchufe Triple Embutido Blanco 10/16a Mec 0510,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_941352-MLA99503632316_112025-E.webp
597,Enchufe Hembra,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_916514-MLC93922713592_102025-E.webp
598,Enchufe Hembra 10 Acero,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_916514-MLC93922713592_102025-E.webp
600,Enchufe Rosi Hembra 10am 250v + T Blanco,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_836390-MLC81821845044_012025-E.webp
601,Enchufe Rosi Macho 10am 250v 2p +t Blanco,Electricidad e Iluminacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_836390-MLC81821845044_012025-E.webp
604,Endurecedor 14grs,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_843535-MLC82480847583_022025-E.webp
605,Endurecedor 28 Grs para Mas Magica,Adhesivos y Sellantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_843535-MLC82480847583_022025-E.webp
608,Escalerillas 24 UN x 5m,Fierros Construccion,2,,https://http2.mlstatic.com/D_Q_NP_2X_883964-MLC96891014452_112025-E.webp
609,"Escalerillas 8,5cm X5 Mts por Unidad",Fierros Construccion,2,,https://http2.mlstatic.com/D_Q_NP_2X_883964-MLC96891014452_112025-E.webp
617,Escobillon con Mango,Jardin,2,,https://http2.mlstatic.com/D_Q_NP_2X_644918-MLC77408711399_072024-E.webp
618,Escobillon Municipal con Mango,Jardin,2,,https://http2.mlstatic.com/D_Q_NP_2X_644918-MLC77408711399_072024-E.webp
621,"Escuadra Estante 4 x 5"" Esmaltado Blanco",Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_700575-MLC83022822204_032025-E.webp
622,"Escuadra Estante 6 x 8"" Blanco",Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_700575-MLC83022822204_032025-E.webp
639,Esmalte Sintetico 400cc Negro Praga,Pinturas,2,praga,https://http2.mlstatic.com/D_Q_NP_2X_798827-MLA100010541841_122025-E.webp
651,Esmalte Sintetico Negro 1/2 Litro,Pinturas,2,praga,https://http2.mlstatic.com/D_Q_NP_2X_798827-MLA100010541841_122025-E.webp
648,Esmalte Sintetico Galon Rojo Bermellion Praga,Pinturas,2,praga,https://http2.mlstatic.com/D_Q_NP_2X_942211-MLA99573525928_122025-E.webp
653,Esmalte Sintetico Rojo Galon Passol,Pinturas,2,praga,https://http2.mlstatic.com/D_Q_NP_2X_942211-MLA99573525928_122025-E.webp
665,Faja Limbar Bufalo Talla XL,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_963314-MLA94562666008_102025-E.webp
666,Faja Lumbar Talla L,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_963314-MLA94562666008_102025-E.webp
674,Fieltro Liso 10/40,Aislacion,2,,https://http2.mlstatic.com/D_Q_NP_2X_959013-MLC77439471852_072024-E.webp
1732,Canal Negro 200 x 50 x 4.0 MM,Perfiles y Planchas,2,,https://http2.mlstatic.com/D_Q_NP_2X_959013-MLC77439471852_072024-E.webp
683,Flexible con Llave Angulo 35cm 1/2x7/8 Stretto,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_994972-MLA80795337742_112024-E.webp
684,Flexible 1/2 X7/8 con Llave Angular 30cm,Baño Cocina y Loggia,2,,https://http2.mlstatic.com/D_Q_NP_2X_994972-MLA80795337742_112024-E.webp
690,Formon 1,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_695793-MLA99442474106_112025-E.webp
691,"Formon 1""",Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_695793-MLA99442474106_112025-E.webp
703,Galvatec C 60x38x8x0.85 6m,Perfiles y Planchas,2,galvatec,https://http2.mlstatic.com/D_Q_NP_2X_945917-MLC109463368201_032026-E-perfil-metalcon-montante-c-60x38x085-de-6-metros.webp
704,Galvatec C 90x38x12x0.85 6m,Perfiles y Planchas,2,galvatec,https://http2.mlstatic.com/D_Q_NP_2X_945917-MLC109463368201_032026-E-perfil-metalcon-montante-c-60x38x085-de-6-metros.webp
706,Galvatec Omega Economico 38x35x15x0.5 6m,Perfiles y Planchas,2,galvatec,https://http2.mlstatic.com/D_Q_NP_2X_692015-MLC108184390825_032026-E.webp
707,Galvatec Perfil Cielo 40x18x10x0.5 3m,Perfiles y Planchas,2,galvatec,https://http2.mlstatic.com/D_Q_NP_2X_692015-MLC108184390825_032026-E.webp
725,Grapas 10mm Tolmat,Fijaciones,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_843353-MLC83506229234_042025-E.webp
726,Grapas 8mm Tolmat,Fijaciones,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_843353-MLC83506229234_042025-E.webp
728,Grasa Roja Pote 250grs Versachem,Aditivos e Impermeabilizantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_627281-MLC50629249475_072022-E.webp
730,Grasa Roja Pote 400 Grs Versachem,Aditivos e Impermeabilizantes,2,,https://http2.mlstatic.com/D_Q_NP_2X_627281-MLC50629249475_072022-E.webp
731,"Grata Circular 4"" Trenzada",Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_906221-MLA99598080018_122025-E.webp
738,Grata Trenzada 3,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_906221-MLA99598080018_122025-E.webp
736,Grata Lisa 3,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_873082-MLA99599201336_122025-E.webp
737,Grata Lisa 4,Herramientas y Maq,2,,https://http2.mlstatic.com/D_Q_NP_2X_873082-MLA99599201336_122025-E.webp
753,Guante Multiprotec Impacto L-9100 T/10,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_917629-MLA107886341944_032026-E.webp
755,Guante Multiprotec-impacto L-9100 T/9,Seguridad Industrial,2,,https://http2.mlstatic.com/D_Q_NP_2X_917629-MLA107886341944_032026-E.webp
758,Guia para Porton 25mm,Quincalleria,2,,https://http2.mlstatic.com/D_Q_NP_2X_946699-MLA95977539542_102025-O.webp
1800,Guia 25mm Bronce Hilo 1/2 Ducasse,Quincalleria,2,,https://http2.mlstatic.com/D_Q_NP_2X_946699-MLA95977539542_102025-O.webp
762,Hexagonal Punta Espada 1,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_985364-MLA95842790927_102025-E.webp
763,Hexagonal Punta Espada 3.1/2,Fijaciones,2,,https://http2.mlstatic.com/D_Q_NP_2X_985364-MLA95842790927_102025-E.webp
771,Huincha Medir 10mt (Keaton),Herramientas y Maq,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_644968-MLA100049854119_122025-E.webp
777,Huincha Medir Kp 10mts Tolmat,Herramientas y Maq,2,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_644968-MLA100049854119_122025-E.webp
